"","rn","meanImp","medianImp","minImp","maxImp","normHits","decision"
"46","V1_December",-0.690590272472508,-0.710771633387,-2.61484678294831,1.51739025078197,0,"Rejected"
"47","V1_January",0.405712181313187,0.525461826491801,-1.19676049180004,2.24503191563408,0,"Rejected"
"48","V1_July",-0.624841256467155,-0.719669079318871,-2.29850411248587,0.717390150145982,0,"Rejected"
"49","V1_June",0.0727937444561903,0.270884869336092,-2.71393484697251,1.64940459349379,0,"Rejected"
"50","V1_March",0.0695641379713849,0.100768653834913,-0.779827113850362,0.879700317888111,0,"Rejected"
"51","V1_May",1.02632642278821,1.26943459756499,-0.932855369739474,2.55102112661113,0,"Rejected"
"52","V1_November",0.324651155989964,0.167438502022562,-1.37914343259889,2.66060870878721,0,"Rejected"
"53","V1_October",0.105666283423199,-0.0360614155753139,-1.12930592376413,1.93574998039683,0,"Rejected"
"54","V1_September",1.52934216792547,1.26809136075124,-0.0745770668862536,3.15076124548332,0,"Rejected"
"55","`V1_ E`",8.16700683921217,8.30225632578503,5.50520417635653,10.0193188252511,0.97979797979798,"Confirmed"
"56","`V1_ E10+`",1.85282087285488,2.05497225300097,-0.0781679443288538,3.2335632604066,0,"Rejected"
"57","`V1_ M`",6.23778698988117,6.30322697007301,4.08538830977347,8.50690782376063,0.94949494949495,"Confirmed"
"58","`V1_ RP`",0.11241118097354,-0.077519181500162,-1.29259243014249,1.68521237071086,0,"Rejected"
"59","`V1_ RP-M+`",0.492143975594348,0.47038746990298,-1.20695838565426,2.15232536512018,0,"Rejected"
"60","`V1_ RP-T+`",-0.312730999988429,0.0626114055752012,-1.51739750722118,0.685621947320257,0,"Rejected"
"61","`V1_ T`",3.40385329164299,3.47859083649839,0.917574088517271,5.19463531211472,0.575757575757576,"Confirmed"
"62","V1_3DO",4.19531647380959,4.19405073552259,2.1816467016614,7.27077587384348,0.767676767676768,"Confirmed"
"63","`V1_A2M (Artificial Mind and Movement)`",8.14915183536603,8.12089448501284,6.43312227963841,9.50897195975485,1,"Confirmed"
"64","`V1_ARC System Works`",0.486200936077183,0.881966269329727,-1.96039833309553,2.37574603404207,0,"Rejected"
"65","`V1_Argonaut Games`",0.406303717486124,0.179528142508021,-0.610483792074744,2.16707489382678,0,"Rejected"
"66","V1_Atlus",0.332702178326552,0.236842342254483,-1.03806985850802,1.55653916278039,0,"Rejected"
"67","`V1_Bandai Namco Games`",-0.964415078088107,-0.876418779207901,-2.5148686180777,0.52976040667066,0,"Rejected"
"68","`V1_Bethesda Game Studios`",-2.40500117926365,-2.60905200753655,-3.22232502278434,-1.06972343889793,0,"Rejected"
"69","V1_BioWare",3.74650359374044,3.85288803778854,1.47777114103942,5.71227210478729,0.717171717171717,"Confirmed"
"70","`V1_Blitz Games`",1.46690331514506,1.46860519682709,-0.542576197306651,3.29729801546162,0.0101010101010101,"Rejected"
"71","`V1_Blizzard Entertainment`",2.57333028473935,2.63593207085365,1.03294162227301,4.17604052081975,0.111111111111111,"Rejected"
"72","`V1_Bungie Software`",0.954153871171569,1.16774659819208,-0.197045864221383,2.0019979586384,0,"Rejected"
"73","V1_Capcom",-0.433759654398743,-0.482702291102521,-2.23053100765368,1.71178183988039,0,"Rejected"
"74","`V1_Capcom Production Studio 1`",1.26048671659994,1.40073260546083,-0.0939712127279673,2.43102271508512,0,"Rejected"
"75","`V1_Capcom Production Studio 2`",1.70236639737714,1.6908168236397,0.489656094164483,3.40867009422001,0,"Rejected"
"76","`V1_Climax Studios`",1.42423020700413,1.44098615341688,-0.286757756026398,3.17748939477734,0,"Rejected"
"77","V1_Codemasters",2.011619841913,2.05700539807334,-0.00269534478588159,3.85859944577914,0.0202020202020202,"Rejected"
"78","`V1_Creative Assembly`",0.271584978037438,0.0621529679652297,-1.88112260462921,2.38582042824798,0,"Rejected"
"79","`V1_Crystal Dynamics`",0.825238737139195,0.94493276089853,-0.547679873765919,1.85786348582572,0,"Rejected"
"80","V1_CyberConnect2",1.49566715428168,1.63781826400297,-0.762437025938847,2.64683725902198,0,"Rejected"
"81","`V1_Data Design Interactive`",-0.10659144745899,-0.113071315627828,-1.53853591924036,0.973515718959257,0,"Rejected"
"82","`V1_DICE  (Digital Illusions CE)`",0.97661008693611,1.13599686879191,-0.821735708060736,2.00806390199557,0,"Rejected"
"83","`V1_Digital Eclipse Software`",1.06706063823433,1.48528702270099,-1.31224665025366,2.17331346658777,0,"Rejected"
"84","V1_Dimps",-1.96319616906431,-1.99763472330909,-3.16387702908124,-0.860801971823911,0,"Rejected"
"85","`V1_Double Fine Productions`",0.211993547034776,0.127620110815778,-1.56358615456452,1.28604176524099,0,"Rejected"
"86","`V1_EA Canada`",3.47586660975915,3.40758530291334,0.640671946202111,5.74973030318692,0.616161616161616,"Rejected"
"87","`V1_EA Los Angeles`",0.117656929215248,0.496954839437816,-1.50437587200578,1.52580747395269,0,"Rejected"
"88","`V1_EA Tiburon`",-0.231021357650998,-0.291672019597859,-1.45007546107856,1.57687827751529,0,"Rejected"
"89","`V1_Electronic Arts`",0.782291832641805,1.04139254025771,-1.61945366455887,2.53356678434531,0,"Rejected"
"90","`V1_Epic Games`",-2.51617132697397,-2.64514522375362,-3.40669573266948,-1.58865480596782,0,"Rejected"
"91","V1_Eurocom",-1.15632498982056,-1.06111376650977,-2.54863726983385,0.594614678380894,0,"Rejected"
"92","V1_Firaxis",2.12912034596216,2.17346575722415,-0.164681809536381,3.19981667021336,0,"Rejected"
"93","V1_FromSoftware",0.729862792291181,0.903930241928812,-0.64633769141683,2.1263407512777,0,"Rejected"
"94","`V1_Frontier Developments`",-0.175166735324649,0.194130461938761,-1.79689762004336,1.90672235065792,0,"Rejected"
"95","`V1_Game Freak`",1.91184646425911,1.8123915358992,0.5827341042648,3.35973372436961,0,"Rejected"
"96","V1_Gameloft",-1.56200764783289,-1.28098442943715,-3.00957862425656,-0.298767531158872,0,"Rejected"
"97","`V1_Gearbox Software`",0.275293321871782,0.705459439312132,-2.36015964323446,1.37038583627622,0,"Rejected"
"98","V1_Genki",-0.771173849503941,-0.966050211585507,-1.5722553363131,0.866437930144402,0,"Rejected"
"99","`V1_HAL Laboratory`",0.361389279139721,0.146916765232108,-1.39090032547034,1.49180120170859,0,"Rejected"
"100","V1_Harmonix",3.83865328642015,3.87795315306278,2.00151852786409,5.74986159616583,0.727272727272727,"Confirmed"
"101","`V1_High Voltage Software`",-2.64330883150392,-2.66503560812414,-3.64482033225983,-0.466986615158286,0,"Rejected"
"102","`V1_Hudson Soft`",0.883035633142198,0.764324945114176,-0.914150040425827,2.92881670096698,0.0202020202020202,"Rejected"
"103","V1_Independent",-0.829102342246041,-0.931949462500069,-1.89863218346722,0.404661758210725,0,"Rejected"
"104","`V1_Insomniac Games`",1.64812886960156,1.46262299223364,0.67765163544019,2.79852874858322,0.0101010101010101,"Rejected"
"105","`V1_Intelligent Systems`",2.2333433114671,2.40869318851544,0.471053855265379,3.17319666943469,0.0202020202020202,"Rejected"
"106","`V1_Irem Software Engineering`",0.200200300500877,0,0,1.00100150250438,0,"Rejected"
"107","V1_Koei",-1.870618049022,-2.08641708833078,-2.52730136898728,-0.49805960205613,0,"Rejected"
"108","`V1_Kojima Productions [2005-2015]`",2.01826538684255,2.14713186678201,-0.622831358824528,3.00677338591195,0,"Rejected"
"109","V1_Konami",0.197661325191983,0.400967619475961,-1.26740507864084,1.43045624161187,0,"Rejected"
"110","`V1_Konami TYO`",-0.362796529874459,-0.53403013453928,-2.04346080811412,0.897248891025269,0,"Rejected"
"111","`V1_Level-5`",-0.196481476457082,0.222938459622363,-2.80902890850875,1.88733305873785,0,"Rejected"
"112","`V1_Lionhead Studios`",-1.44153624357506,-1.58820144058898,-2.67871126824907,0.288334474569226,0,"Rejected"
"113","V1_LucasArts",-1.59872898792913,-1.89898887291692,-2.37644567287407,0.0589371808090422,0,"Rejected"
"114","V1_Maxis",0.632059133035704,0.671404823912653,-1.63656002914506,2.73996450341648,0,"Rejected"
"115","V1_Microprose",0,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"116","V1_Microsoft",1.29207954450181,1.37335397590768,-0.122529411570252,2.18339232241603,0,"Rejected"
"117","`V1_Midway  Games`",1.1965317163064,0.81906120127559,-0.278274772589559,3.09138479429194,0,"Rejected"
"118","`V1_Monolith Productions`",1.51323812159104,1.61024081438977,-0.424308010573944,2.86951595176853,0,"Rejected"
"119","`V1_n-Space`",8.67476487918255,8.6921514680782,7.10212833306603,10.2696621684005,1,"Confirmed"
"120","V1_Namco",1.16446290505223,1.06652626846854,0.041329657444114,2.8111780573091,0,"Rejected"
"121","V1_Natsume",3.89449758398215,3.91006854773215,1.58407962893929,6.11568691475265,0.737373737373737,"Confirmed"
"122","`V1_Naughty Dog Software`",2.80257157794112,2.79189325939733,0.834914763588545,4.18858898126349,0.343434343434343,"Rejected"
"123","`V1_Neversoft Entertainment`",2.11701980761936,2.29611736949937,0.829542716201155,3.11376748837376,0,"Rejected"
"124","V1_Nintendo",4.38005035069168,4.25379479767636,2.32443472810648,6.15266934407541,0.828282828282828,"Confirmed"
"125","`V1_Nintendo EAD`",5.07468124224292,5.10522537883074,3.37500599905654,6.57721416813979,0.919191919191919,"Confirmed"
"126","`V1_Nintendo R&D1`",3.55680874185309,3.56787269475,1.54433361573356,4.5941990769124,0.696969696969697,"Confirmed"
"127","V1_NIS",-0.187414588159872,-0.530584019037841,-1.93013624560787,1.44369314646067,0,"Rejected"
"128","`V1_Obsidian Entertainment`",-1.40293328968256,-1.60497705395246,-2.77624083014747,-0.126598700633953,0,"Rejected"
"129","`V1_Omega Force`",2.10047062357793,2.08266169987803,0.627693985209294,3.96235653402748,0,"Rejected"
"130","V1_other",16.3723621078017,16.3378088035753,13.6165328590345,18.8771081991054,1,"Confirmed"
"131","`V1_Paradox  Interactive`",1.58887450708015,1.7877050666341,0.431448095049557,2.71351442938755,0,"Rejected"
"132","`V1_PES Productions `",3.04336062793792,3.04887576444344,1.23099503869762,4.35710579969967,0.424242424242424,"Rejected"
"133","V1_PlatinumGames",-2.45634942865896,-2.46193128171707,-4.7300670002755,-0.561877953773612,0,"Rejected"
"134","V1_Psygnosis",0.0667334335002922,0,0,1.00100150250438,0,"Rejected"
"135","`V1_Radical Entertainment`",-0.369845778037502,-0.232549017313651,-2.37614556772645,0.680402523876372,0,"Rejected"
"136","V1_Rare",2.07706000400623,1.89792835513827,1.16160053937555,3.36227269707959,0,"Rejected"
"137","V1_Rebellion",-0.141234615604055,0.117117568376147,-2.66055252329267,1.64678605030527,0,"Rejected"
"138","V1_SEGA",-0.236845302977706,-0.388292368702929,-2.21963841851171,2.36625137952499,0,"Rejected"
"139","`V1_SEGA-AM2`",1.24602422425547,1.62510974183402,-1.41334374128926,2.14947305564905,0,"Rejected"
"140","`V1_Shin'en`",-0.513246671832719,-0.715068779856118,-2.26870198904491,1.40141158097149,0,"Rejected"
"141","`V1_SIE Japan Studio`",-1.77654856202198,-1.68227748239521,-3.1557191005622,0.0103893316652659,0,"Rejected"
"142","`V1_SIE London Studio`",0.334658545193895,0.219220628919591,-1.07907500034535,2.03806042801572,0,"Rejected"
"143","`V1_SNK [1978-2001]`",-0.237707220667657,0,-1.41019330080973,1.00100150250438,0,"Rejected"
"144","`V1_SNK Playmore`",1.37958022983895,1.57494796492055,-0.694798444153192,3.44575192797659,0,"Rejected"
"145","`V1_Sonic Team`",-2.02926695721889,-1.96024533690189,-3.7919260686271,-0.569699694756258,0,"Rejected"
"146","`V1_Sony Computer Entertainment`",0,0,0,0,0,"Rejected"
"147","V1_Spike",1.53751011935408,2.02565942524337,-0.508553477948576,3.1334873889218,0,"Rejected"
"148","`V1_Sports Interactive (SI Interactive)`",2.39143982177093,2.30529267314002,0.25930056696605,4.43410824043672,0,"Rejected"
"149","V1_Square",1.15344235926221,1.18282569768685,-0.172994986042456,2.15247810833833,0,"Rejected"
"150","`V1_Square Enix`",1.28673946792034,1.57788656475791,-0.304251197016608,2.47496027134061,0,"Rejected"
"151","`V1_Sumo Digital`",0.00950311416217773,-0.0642587364714402,-1.7562647533555,1.45907790188325,0,"Rejected"
"152","V1_Taito",1.18241952888183,0.955708157469174,0.293300667580543,3.46913335867856,0,"Rejected"
"153","`V1_Team Ninja`",-1.52736904081434,-1.13897265648029,-3.54970518591367,-0.188107255939037,0,"Rejected"
"154","`V1_Team17 Software`",2.7191778130618,2.64718509981909,1.01817881337382,4.25225860370872,0.121212121212121,"Rejected"
"155","V1_Tecmo",-0.417224364290033,-0.31460423283814,-1.78987062625588,0.989570133309365,0,"Rejected"
"156","`V1_The Sims Studio`",-1.07334226764702,-1.28159672820064,-3.10926338703456,0.921376999432102,0,"Rejected"
"157","`V1_Torus Games`",-1.49756312115139,-1.76746911586863,-3.07193645161999,-0.01504814591978,0,"Rejected"
"158","`V1_Traveller's Tales`",-0.444125584064194,-0.423267798200357,-2.89998300134838,1.58146248204385,0,"Rejected"
"159","V1_Treasure",1.67022342267038,1.80805893747673,0.160528210614019,2.2000520870453,0,"Rejected"
"160","V1_Treyarch",0.894768896851819,1.04933230628487,-0.597475686736616,2.44948073837022,0,"Rejected"
"161","`V1_Tri-Ace`",0.663996432676765,0.61006464626202,-0.593093997403925,2.00278125733692,0,"Rejected"
"162","`V1_TT Games`",1.16805104925703,1.40683285183179,-1.31612238768623,2.05141025501214,0,"Rejected"
"163","V1_Ubisoft",-0.770486414475123,-0.904927968072753,-2.32035179195663,0.802062423151437,0,"Rejected"
"164","`V1_Ubisoft Montreal`",-0.42622374251259,-0.289123158524911,-2.44151187981813,0.890276956712468,0,"Rejected"
"165","`V1_Ubisoft Paris`",-1.2055628258248,-1.33053455643189,-2.39507056386154,0.352189328782445,0,"Rejected"
"166","V1_Unknown",1.52282587873957,1.53090144278603,0.296056311204923,2.28929642859789,0,"Rejected"
"167","V1_Valve",1.94288473869949,2.09486297409561,0.455459102609132,2.75522255829156,0,"Rejected"
"168","`V1_Vicarious Visions`",-0.875436560614968,-1.09589758271618,-2.52276641741384,0.754345950927265,0,"Rejected"
"169","`V1_Visual Concepts`",4.48783492625272,4.54129885499214,1.77214100394668,6.2202867191837,0.838383838383838,"Confirmed"
"170","V1_Volition",1.3961036693147,1.41199130257474,-0.0794959101152951,2.01676182889365,0,"Rejected"
"171","`V1_WayForward Technologies`",1.21427173850557,1.24256159552268,-0.464687923343746,4.26606088132714,0,"Rejected"
"172","`V1_Westwood Studios`",-0.195921740611994,-0.286670790954027,-1.62224823646015,1.27623425550642,0,"Rejected"
"173","`V1_Yuke's Media Creations`",2.15430244374162,2.09656194239165,1.05297457940802,3.46581141301789,0,"Rejected"
"174","`V1_2K Games`",0.876960830663899,0.945575233829016,-1.63526171739993,2.66310051741867,0,"Rejected"
"175","V1_3DO.1",3.7154399456666,3.74590641648535,1.5698061622268,6.34527717883876,0.626262626262626,"Confirmed"
"176","`V1_Acclaim Entertainment`",1.74656540109692,1.81590661484858,-0.362827777239745,3.17045143086968,0,"Rejected"
"177","V1_Activision",1.47662156465373,1.69758093285416,0.026367447015392,2.94628048271085,0,"Rejected"
"178","V1_Agetec",0.488358453278477,0.393163586376194,-2.07287875570832,2.27682886752844,0,"Rejected"
"179","`V1_Aksys Games`",1.12447646390313,1.02170895659955,-2.02837404819127,2.76354486288441,0,"Rejected"
"180","V1_Atari",0.418548184710923,0.286581524991133,-0.991076111864236,1.83592988450365,0,"Rejected"
"181","V1_Atlus.1",0.118077389679883,0.104892020226603,-1.49889339524905,1.67537543635835,0,"Rejected"
"182","`V1_BAM! Entertainment`",-0.0871691900245489,0.139542643866528,-1.99048991352843,1.1620964493186,0,"Rejected"
"183","`V1_Bandai Namco Games.1`",0.853372983335634,0.597254404646471,-0.774220975655634,3.66099486380828,0.0101010101010101,"Rejected"
"184","`V1_Bethesda  Softworks`",-0.6969655858627,-0.835792880645567,-2.66270211199311,1.06294390554206,0,"Rejected"
"185","`V1_Blizzard Entertainment.1`",2.88919849053601,2.94605577855035,0.781409643166464,4.4603882769447,0.434343434343434,"Rejected"
"186","V1_Capcom.1",0.502577934758913,0.509538108134523,-1.33244384272183,1.52673042227166,0,"Rejected"
"187","`V1_cdv Software Entertainment`",-0.374007516693558,-0.356141203994176,-1.44667504360134,1.38802231558894,0,"Rejected"
"188","V1_Codemasters.1",-0.243497821679518,-0.421741300570145,-1.65384265542096,1.23032635045905,0,"Rejected"
"189","`V1_Crave Entertainment`",5.02622119952331,5.08829584452429,2.43501150532948,6.81056538539957,0.898989898989899,"Confirmed"
"190","`V1_D3 Publisher`",-0.175133530596434,-0.0624145060881272,-2.4565991111035,1.20817512827214,0,"Rejected"
"191","`V1_Deep Silver`",3.85942979059778,3.90727661503939,1.657105341252,5.80842623990419,0.727272727272727,"Confirmed"
"192","`V1_Disney Interactive Studios`",0.774581629758992,0.730376643993642,-0.216144642191944,1.75220966463038,0,"Rejected"
"193","`V1_DreamCatcher Interactive`",0.312331807900012,0.478940167809834,-1.59987341941458,1.88797921034205,0,"Rejected"
"194","`V1_Eidos Interactive`",-0.532149299526384,-0.319858143652239,-3.80240181073883,1.5789096293976,0,"Rejected"
"195","`V1_Electronic Arts.1`",2.4018026333916,2.28305182587091,-0.410480735661875,5.56498263099759,0.0909090909090909,"Rejected"
"196","`V1_Focus Home Interactive`",-0.0305820517955984,-0.221314174118731,-1.82159415206703,2.13795214040852,0,"Rejected"
"197","`V1_Fox Interactive`",-0.799388005421573,-0.774311134761905,-2.35617419508241,0.610558079307564,0,"Rejected"
"198","V1_Gameloft.1",-0.358327054848046,-0.154691343707949,-2.77155462762048,1.78887884252943,0,"Rejected"
"199","`V1_Gathering of Developers (aka GOD Games)`",-0.375530345758984,-0.381173463211234,-1.96349025685458,1.70174601470923,0,"Rejected"
"200","`V1_GT Interactive`",-0.525705483460413,-0.865840384621469,-2.03547541691292,0.895933692872304,0,"Rejected"
"201","`V1_Hasbro Interactive`",-0.667149168980575,-0.766395028144471,-2.01821595713832,1.8194053981892,0,"Rejected"
"202","`V1_Hudson Soft.1`",1.37839534503692,1.35640297482971,-0.710833676217195,4.17048682482809,0,"Rejected"
"203","V1_Infogrames",2.09884611665469,2.0298329760998,0.473050224095102,3.71462742588891,0.0606060606060606,"Rejected"
"204","V1_Interplay",2.00145888582815,2.3381130874848,-0.0563793151098459,3.23015242139104,0,"Rejected"
"205","V1_Koei.1",-0.0891964015863663,-0.329260564469511,-1.85074637872853,1.32944441294765,0,"Rejected"
"206","V1_Konami.1",0.788205271493734,0.512757874980273,-1.10250735692766,2.84793011301476,0,"Rejected"
"207","V1_LucasArts.1",-0.180267781161832,0.141928971349992,-2.62833751923519,1.78900547963907,0,"Rejected"
"208","V1_Majesco",3.35812788766675,3.34029470254432,0.186239476705551,5.68653611832465,0.595959595959596,"Confirmed"
"209","V1_Microsoft.1",2.37575222247376,2.53728050914971,0.391996668804468,4.3049169437671,0.0909090909090909,"Rejected"
"210","`V1_Microsoft Game Studios`",0.848843423425484,0.967073299839687,-1.21570076102875,2.51272241906768,0,"Rejected"
"211","`V1_Midway  Games.1`",3.51097196113945,3.59879971439089,0.937781794653859,6.0203482777189,0.585858585858586,"Confirmed"
"212","V1_Namco.1",1.8962424505115,2.1062339359967,0.268555206242898,2.75346612163447,0,"Rejected"
"213","V1_Natsume.1",0.0966428288740204,-0.446314654714064,-1.16807951121409,2.63365294413692,0,"Rejected"
"214","V1_Nintendo.1",18.9521293714983,19.1530223830767,15.3455413028814,21.3264161028067,1,"Confirmed"
"215","V1_NIS.1",0.48097509323392,0.791161727204027,-1.7652504128832,1.74481819486969,0,"Rejected"
"216","V1_other.1",11.403250831739,11.3710590154433,8.55174062929989,13.8873548591614,1,"Confirmed"
"217","`V1_Paradox  Interactive.1`",-0.458502267431408,-0.631517077284512,-1.69202907578698,2.02503458891071,0,"Rejected"
"218","V1_Psygnosis.1",0,0,0,0,0,"Rejected"
"219","`V1_Rockstar  Games`",10.3598444310717,10.409543819629,8.05120352601944,12.1711477315776,1,"Confirmed"
"220","V1_SEGA.1",1.94019675141881,1.92641443757955,0.63077509791009,3.48354510138583,0,"Rejected"
"221","V1_Sierra",0.761320854651156,0.664756955478979,-0.392428448628124,1.98634733714908,0,"Rejected"
"222","`V1_SNK [1978-2001].1`",2.44069064967335,2.53991593786164,1.1299871615331,3.48201678216472,0.0404040404040404,"Rejected"
"223","`V1_Sony Computer Entertainment.1`",10.1376508649656,10.1193670214077,8.22364841878892,12.9692096039108,1,"Confirmed"
"224","`V1_Sony Online Entertainment`",2.36785393611623,2.39381442882468,0.531025064470271,4.090897934575,0.0202020202020202,"Rejected"
"225","`V1_SouthPeak Games`",5.30648273213576,5.40396820662519,3.81407626210064,7.48781254110829,0.939393939393939,"Confirmed"
"226","V1_Square.1",0.114868943772336,0.17242805020408,-1.38951975900416,1.55577220901898,0,"Rejected"
"227","`V1_Square Enix.1`",0.751977913714024,0.921878396274574,-0.906524535628596,2.39727387204154,0,"Rejected"
"228","`V1_Strategy First`",-0.594268114279705,-0.529862204289806,-1.93269737203423,0.453993644328289,0,"Rejected"
"229","V1_Sunsoft",2.03413759110362,2.13615786414765,0.415993198170417,3.46525423156049,0,"Rejected"
"230","V1_Taito.1",0.639946239797968,0.467710127172582,-1.39470662228608,3.03204054815352,0,"Rejected"
"231","`V1_Take-Two Interactive `",-0.611346351063583,-0.498392987739321,-2.51454060099346,1.60049428038861,0,"Rejected"
"232","`V1_Team17 Software.1`",0.802014510595638,0.867260342866687,-0.524369623197061,2.16651339851928,0,"Rejected"
"233","V1_Tecmo.1",-1.83819384246437,-1.80794153903028,-4.45761419293498,-0.208012285721779,0,"Rejected"
"234","V1_THQ",3.43877166047015,3.48840125910958,1.26187469568496,6.02749702028196,0.525252525252525,"Confirmed"
"235","V1_Ubisoft.1",2.7238986671518,2.87470517380986,-0.676698198172728,5.28091006767701,0.373737373737374,"Confirmed"
"236","`V1_Vivendi Games`",0.659217966621823,0.423290547027395,-0.437122208536818,2.52847278164924,0,"Rejected"
"237","`V1_Warner Bros.  Interactive`",-0.756830384299927,-0.589560493440283,-2.27441405447104,0.60873263982068,0,"Rejected"
"238","`V1_Xseed Games`",1.19489794902315,1.16637586223945,-0.226516650801095,2.40962681980634,0,"Rejected"
