"","rn","meanImp","medianImp","minImp","maxImp","normHits","decision"
"75","`V1_Crave Entertainment`",2.71698932439538,2.81981415100493,0.406612069361235,4.11014610282493,0.0101010101010101,"Rejected"
"76","`V1_D3 Publisher`",1.61515997780839,1.65478635857536,0.72040711295815,2.56853141448735,0,"Rejected"
"77","`V1_Deep Silver`",0.973914963917018,1.00100150250438,0,1.97548087146432,0,"Rejected"
"78","`V1_Disney Interactive Studios`",0.596365939871719,0.853256927492861,-1.03289462148938,1.91250949798151,0,"Rejected"
"79","`V1_DreamCatcher Interactive`",0,0,0,0,0,"Rejected"
"80","`V1_Eidos Interactive`",-0.380454847789504,-0.651170002457401,-1.40187154522075,0.982836825270856,0,"Rejected"
"81","`V1_Electronic Arts`",0.20891361523094,0.0078871523887254,-2.19854904545672,2.75711539931533,0,"Rejected"
"82","`V1_Fox Interactive`",-1.17548221009601,-1.26968791532181,-1.92222568399444,0.0899544661409157,0,"Rejected"
"83","V1_Gameloft",-0.0714866107415678,-0.358119536675275,-1.40766444337487,2.17119159042307,0,"Rejected"
"84","`V1_Gathering of Developers (aka GOD Games)`",0,0,0,0,0,"Rejected"
"85","`V1_GT Interactive`",0,0,0,0,0,"Rejected"
"86","`V1_Hasbro Interactive`",0.131066803270535,0,-1.49449447000167,1.49118790239882,0,"Rejected"
"87","`V1_Hudson Soft`",3.21739048973051,3.20984573177216,0.0984630799233019,5.41556220387565,0.414141414141414,"Rejected"
"88","V1_Infogrames",-1.21594197428171,-1.36625801225967,-2.87966920647153,0.786947512152667,0,"Rejected"
"89","V1_Interplay",0.645248243358387,1.03035852175539,-1.41688796119977,1.60112111122007,0,"Rejected"
"90","V1_Koei",2.78685771790332,2.75404186886456,0.0259416598591005,5.46415388467806,0.252525252525253,"Rejected"
"91","V1_Konami",0.79613529408866,0.952124391661982,-0.629442972286852,1.77294129327361,0,"Rejected"
"92","V1_LucasArts",-0.0905200329550069,-0.206786814860696,-1.19974136461435,1.45750491312862,0,"Rejected"
"93","V1_Majesco",1.19392690837721,0.83614596725246,-0.870314561267949,3.04423598482054,0,"Rejected"
"94","V1_Microsoft",0.75580564901101,1.06459496395222,-1.94153743400952,2.81567326907666,0,"Rejected"
"95","`V1_Microsoft Game Studios`",0.917946812114826,0.890530322633841,-0.544312394942559,2.28739411290868,0,"Rejected"
"96","`V1_Midway  Games`",4.878306522539,4.81127760582998,2.32360973574877,8.16757437074562,0.737373737373737,"Confirmed"
"97","V1_Namco",0.320734780699365,0.186217532101797,-1.34602232097882,2.11665230063525,0,"Rejected"
"98","V1_Natsume",1.87000594287624,1.87828613471118,0.742280012536817,2.76301015140472,0,"Rejected"
"99","V1_Nintendo",11.0605552455992,10.9197000181722,8.94126779156023,14.076319655066,1,"Confirmed"
"100","V1_NIS",1.43469542750407,1.75072874642624,-0.980606553323896,3.06534019720581,0,"Rejected"
"101","`V1_Paradox  Interactive`",-0.180067180050043,0.0230669305629173,-1.70430082933014,1.63543172728287,0,"Rejected"
"102","V1_Psygnosis",0,0,0,0,0,"Rejected"
"103","V1_SEGA",1.65485665914789,1.50377781824749,0.192164145595359,3.73313467939793,0.0202020202020202,"Rejected"
"104","V1_Sierra",4.58408345126054,4.6602198342397,1.25781233236202,7.16844150004147,0.696969696969697,"Rejected"
"105","`V1_SNK [1978-2001]`",0,0,0,0,0,"Rejected"
"106","`V1_Sony Computer Entertainment`",1.19059032903096,1.20258775105007,0.321955267775483,2.04361185527086,0,"Rejected"
"107","V1_Square",-0.333990413370503,-0.479625690596093,-1.50603751603419,1.34454719755732,0,"Rejected"
"108","`V1_Square Enix`",-0.52494914576315,-0.653151769852844,-1.36498763990482,2.07063436446312,0,"Rejected"
"109","`V1_Strategy First`",0,0,0,0,0,"Rejected"
"110","V1_Taito",0.34681631650297,0.083436101087268,-1.24039557981542,2.67124879065306,0,"Rejected"
"111","`V1_Take-Two Interactive `",-0.34163899354493,-0.092707366519817,-2.24917700881957,1.15674082951218,0,"Rejected"
"112","`V1_Team17 Software`",0.297859474286684,0.377856680307449,-1.21380633708702,1.73324379079038,0,"Rejected"
"113","V1_Tecmo",-1.9828091909492,-2.1127482329598,-3.24645030311585,-0.0406740347980294,0,"Rejected"
"114","V1_THQ",-0.212094925458054,-0.371209979220882,-1.86795839195635,1.58433618732862,0,"Rejected"
"115","V1_Ubisoft",4.33207579000114,4.19280901329764,1.36557617131894,7.19911426135875,0.707070707070707,"Confirmed"
"116","`V1_Vivendi Games`",-0.0445533165908538,-0.247197682457721,-1.88819306055281,1.92649463684418,0,"Rejected"
"117","`V1_Warner Bros.  Interactive`",-0.706849117272977,-0.830786981897589,-2.40395656329981,1.78743425353857,0,"Rejected"
"118","`V1_Xseed Games`",0,0,0,0,0,"Rejected"
"119","V1_3DO.1",7.21364804459004,7.17876747236997,4.8698640940383,10.1447570782494,0.96969696969697,"Confirmed"
"120","`V1_A2M (Artificial Mind and Movement)`",8.78591420987486,8.91081398057099,6.2803907077748,10.787383921177,1,"Confirmed"
"121","`V1_ARC System Works`",3.73705672860991,3.77959304028091,0.5732244159253,6.41818352426569,0.515151515151515,"Confirmed"
"122","`V1_Argonaut Games`",1.61169617129289,1.35930643948379,0.59470172245303,3.62375568982311,0,"Rejected"
"123","V1_Atlus.1",-0.4268368699875,-0.295159776028767,-2.80560146364648,1.57890282478297,0,"Rejected"
"124","`V1_Bandai Namco Games.1`",0.355523562568875,0.28396261420888,-1.35924924020521,1.92524254164722,0,"Rejected"
"125","`V1_Bethesda Game Studios`",-1.68653171109361,-1.40237895596277,-3.3042634396127,0.0878718425513984,0,"Rejected"
"126","V1_BioWare",3.66640696921204,3.68749775107834,1.33822940871136,5.15284519125482,0.494949494949495,"Rejected"
"127","`V1_Blitz Games`",3.91988520482133,3.91025182713154,1.47640231626126,6.6143414865436,0.515151515151515,"Rejected"
"128","`V1_Blizzard Entertainment.1`",1.4630017518718,1.34658749060201,-0.13326430875105,2.77108578176659,0,"Rejected"
"129","`V1_Bungie Software`",0.729678611714365,0.863086856253282,-0.670997564443717,1.7955681910623,0,"Rejected"
"130","V1_Capcom.1",-0.355417588983275,-0.392608416796635,-2.29296120810338,1.25589699959399,0,"Rejected"
"131","`V1_Capcom Production Studio 1`",0.894073301084397,0.577736015435886,-0.303751787104626,3.26308588287643,0,"Rejected"
"132","`V1_Capcom Production Studio 2`",4.14013053687759,4.11616725107268,0.891617409050885,7.4950369472235,0.626262626262626,"Rejected"
"133","`V1_Climax Studios`",2.64012365294924,2.65568688328783,-0.484067313993055,4.81296809913565,0.222222222222222,"Rejected"
"134","V1_Codemasters.1",1.38874901725231,1.71767500019255,-1.01306384153819,2.61784422884829,0,"Rejected"
"135","`V1_Creative Assembly`",0.315576443742909,0.268155439449409,-0.687965799309761,1.48912654472423,0,"Rejected"
"136","`V1_Crystal Dynamics`",0.688949599478201,0.940741686713707,-1.18385717243256,1.63871321370625,0,"Rejected"
"137","V1_CyberConnect2",1.73437948326197,1.81984754381018,0.395622179798682,2.75119399590252,0,"Rejected"
"138","`V1_DICE  (Digital Illusions CE)`",0.569736383573186,0.631936804282819,-1.54666570019057,2.29079523298825,0,"Rejected"
"139","`V1_Digital Eclipse Software`",0.772669119755495,0.707809691132441,-0.690584808387781,2.8992292041233,0,"Rejected"
"140","V1_Dimps",-0.559574334627175,-0.406591181168354,-2.55542500410176,1.81409087015867,0,"Rejected"
"141","`V1_Double Fine Productions`",-0.0217468567399434,-0.422370327948292,-1.29948580288876,1.3006260623244,0,"Rejected"
"142","`V1_EA Canada`",1.46067727296975,1.29287968930649,0.397415318343838,2.66533078292913,0,"Rejected"
"143","`V1_EA Los Angeles`",0.0297257788543399,0.0165078791252485,-1.3777164262164,1.62013607530536,0,"Rejected"
"144","`V1_EA Tiburon`",-0.346129676018018,-0.114475338398836,-2.2718166507544,1.32726307068375,0,"Rejected"
"145","`V1_Electronic Arts.1`",1.90109913459963,1.93289832420676,-0.113481824337069,3.97595293957612,0,"Rejected"
"146","`V1_Epic Games`",-2.51002016934596,-2.51294314181521,-3.55467614028048,-1.23527654521797,0,"Rejected"
"147","V1_Eurocom",0.0138923444493376,-0.0655238627337236,-1.34102802047803,2.10409415434033,0,"Rejected"
"148","V1_Firaxis",1.74205173693485,1.77124772617469,0.729817332761276,2.60708328369097,0,"Rejected"
"149","V1_FromSoftware",2.58401717353813,2.52572006639344,1.02896127178157,5.07533786623231,0.0606060606060606,"Rejected"
"150","`V1_Frontier Developments`",-0.00296471885391709,0.228068405420866,-1.70492449548982,1.47113370035905,0,"Rejected"
"151","`V1_Game Freak`",1.60613189399433,1.5699345219073,0.350705088686205,2.70200888447929,0,"Rejected"
"152","V1_Gameloft.1",-0.835862957541871,-0.600585805603355,-2.72157370368259,0.672501937388184,0,"Rejected"
"153","`V1_Gearbox Software`",-0.0978229190671121,0.369656773203284,-1.90942432671876,1.3471460526893,0,"Rejected"
"154","V1_Genki",1.61602821182165,1.38792062217874,0.382523057865915,3.43491029072528,0,"Rejected"
"155","`V1_HAL Laboratory`",0.590194406758915,0.364620830018825,-0.756757737929925,2.4121836697061,0,"Rejected"
"156","V1_Harmonix",1.31944999569037,1.41881268181816,-0.167396613679777,2.14062642077016,0,"Rejected"
"157","`V1_High Voltage Software`",0.110599471247874,-0.04295852620902,-1.67605678913924,1.93238699480412,0,"Rejected"
"158","`V1_Hudson Soft.1`",2.35180203558143,2.35625215083425,-0.133370243160963,4.81878698868678,0.0505050505050505,"Rejected"
"159","`V1_Insomniac Games`",1.12089819472662,1.35255609236445,-0.509794206230044,2.36171726469184,0,"Rejected"
"160","`V1_Intelligent Systems`",1.31327871170447,1.50638481301737,-1.19745029347201,3.49455227417763,0,"Rejected"
"161","`V1_Irem Software Engineering`",0.15866236180066,0,0,1.37893392450552,0,"Rejected"
"162","V1_Koei.1",-1.09190449338323,-1.54049264177405,-1.92770676989268,0.318749266261434,0,"Rejected"
"163","`V1_Kojima Productions [2005-2015]`",0.987800124304317,0.989148180457664,-0.119747784833239,2.7043692516072,0,"Rejected"
"164","V1_Konami.1",1.99003408348878,2.1556080213124,-0.0533265522799971,3.37022332009534,0.0101010101010101,"Rejected"
"165","`V1_Konami TYO`",-1.14879163087992,-1.26055370672244,-2.49083777337715,1.04947947668257,0,"Rejected"
"166","`V1_Level-5`",0.837684625509562,0.907553081065955,-0.667161782646465,1.76963012840504,0,"Rejected"
"167","`V1_Lionhead Studios`",-1.11351699090256,-0.962087424729069,-2.83059840676727,0.10061355355743,0,"Rejected"
"168","V1_LucasArts.1",-1.23004656629312,-1.18310115706199,-2.70018296239077,0.120616589415292,0,"Rejected"
"169","V1_Maxis",3.46013541551394,3.37846959881189,0.782294514109894,6.32452935663228,0.434343434343434,"Rejected"
"170","V1_Microprose",-0.0530620984828548,0,-1.00100150250438,1.16065194714303,0,"Rejected"
"171","V1_Microsoft.1",0.986391846909324,1.05951904398017,-0.184306881242881,1.86986669472923,0,"Rejected"
"172","`V1_Midway  Games.1`",4.01266110967711,3.95502491459727,1.26238479222865,7.80572183938665,0.535353535353535,"Rejected"
"173","`V1_Monolith Productions`",0.690936653212592,0.461082437229701,-1.16200313818223,2.0672905538694,0,"Rejected"
"174","`V1_n-Space`",13.1134054416214,13.3206177735619,10.0184956632917,15.3859925364989,1,"Confirmed"
"175","V1_Namco.1",0.317931037261705,0.107171481184668,-1.89135410877076,3.0972890984143,0,"Rejected"
"176","V1_Natsume.1",8.74676910796873,8.67727611199621,6.59389571213172,11.5506752260143,1,"Confirmed"
"177","`V1_Naughty Dog Software`",3.02617798739307,3.08661860064576,0.746176804163461,4.6078867424073,0.333333333333333,"Rejected"
"178","`V1_Neversoft Entertainment`",1.02906633756097,0.881521573846349,-0.44788714993392,2.5338898895971,0,"Rejected"
"179","V1_Nintendo.1",2.85209932012513,2.82176088619912,0.313677546794839,4.77965682962605,0.161616161616162,"Rejected"
"180","`V1_Nintendo EAD`",5.78296917058651,5.78231072381401,3.66248472151594,7.47959794200264,0.909090909090909,"Confirmed"
"181","`V1_Nintendo R&D1`",4.32129210268075,4.30953432664726,2.4549041181797,6.45707845847734,0.656565656565657,"Confirmed"
"182","V1_NIS.1",0.0276550191484349,-0.0221527210968809,-1.36537418993663,1.71547603427549,0,"Rejected"
"183","`V1_Obsidian Entertainment`",-1.17375100118373,-1.24406062532033,-2.37086145384031,0.503246014439405,0,"Rejected"
"184","`V1_Omega Force`",7.07743152069052,7.03361826638746,3.90229872353561,9.38446019541404,0.95959595959596,"Confirmed"
"185","`V1_Paradox  Interactive.1`",1.26106153082356,1.31627631821567,-0.0340007478760478,2.30838396841548,0,"Rejected"
"186","`V1_PES Productions `",2.98618196178324,3.02106287175476,0.629589440943543,4.62936101523995,0.292929292929293,"Rejected"
"187","V1_PlatinumGames",-0.62800636015726,-0.423402260568372,-2.13071383696863,1.24822209607199,0,"Rejected"
"188","V1_Psygnosis.1",0.133466867000584,0,0,1.00100150250438,0,"Rejected"
"189","`V1_Radical Entertainment`",0.634292319907593,0.505138366158272,-1.73979456495204,2.45390749804976,0,"Rejected"
"190","V1_Rare",1.40235366760643,1.38117475677326,-0.615340085439359,3.07537430089258,0,"Rejected"
"191","V1_Rebellion",1.83944420770058,1.92549355057527,0.205132693559855,3.38693439296093,0,"Rejected"
"192","V1_SEGA.1",1.16446463318416,0.86976596286171,-0.927184835343928,3.24456058515169,0,"Rejected"
"193","`V1_SEGA-AM2`",1.51592209900046,1.55673988484977,-0.339446389922462,2.48758943989521,0,"Rejected"
"194","`V1_Shin'en`",-0.244076131541455,-0.31637304488535,-1.49659332297866,1.25941365417497,0,"Rejected"
"195","`V1_SIE Japan Studio`",-1.36364522034981,-1.60369237266246,-2.63379996203811,0.815546156155124,0,"Rejected"
"196","`V1_SIE London Studio`",0.701694383319276,0.620027884502632,-1.59572363006413,2.15464429398832,0,"Rejected"
"197","`V1_SNK [1978-2001].1`",-0.684561273700206,-1.00100150250438,-1.41680733728895,0.499016403176443,0,"Rejected"
"198","`V1_SNK Playmore`",0,0,0,0,0,"Rejected"
"199","`V1_Sonic Team`",-0.413122253665374,-0.629176663420704,-2.01228795899914,1.06357597202679,0,"Rejected"
"200","`V1_Sony Computer Entertainment.1`",0,0,0,0,0,"Rejected"
"201","V1_Spike",1.52208096822974,1.49408547047405,0.410155645090789,3.10429436570568,0,"Rejected"
"202","`V1_Sports Interactive (SI Interactive)`",2.15976377196584,2.47621746737153,-0.022641936186164,3.36215505070909,0.0101010101010101,"Rejected"
"203","V1_Square.1",0.214169178920444,-0.25915818195428,-0.855387805640161,2.04805621860739,0,"Rejected"
"204","`V1_Square Enix.1`",0.42791480480496,0.341231784949706,-1.0213356518998,2.53687312382225,0,"Rejected"
"205","`V1_Sumo Digital`",1.18717792998228,1.09548131559523,0.0441394740238569,2.4978503361346,0,"Rejected"
"206","V1_Taito.1",4.51238696426833,4.69381167668993,0.609508402243972,7.0213436922675,0.666666666666667,"Confirmed"
"207","`V1_Team Ninja`",-1.44726982244622,-1.65440665361812,-2.52701860373045,0.37590695732737,0,"Rejected"
"208","`V1_Team17 Software.1`",2.04628993265212,1.94461232652818,0.852752185853426,3.09542794618044,0,"Rejected"
"209","V1_Tecmo.1",0.530521931589043,0.265181068431857,-0.71620705858191,2.27395409072465,0,"Rejected"
"210","`V1_The Sims Studio`",-0.677135588024694,-0.530339583873912,-2.29538295298765,1.86693653952988,0,"Rejected"
"211","`V1_Torus Games`",-0.503530052163263,-0.376779308757541,-2.29375046924401,0.72195637027818,0,"Rejected"
"212","`V1_Traveller's Tales`",-0.0789469255173058,-0.0495382223987779,-1.35680036721245,1.30597962721647,0,"Rejected"
"213","V1_Treasure",1.25878906920715,1.46209911936097,-0.124367357127212,2.57679116442821,0,"Rejected"
"214","V1_Treyarch",-0.00987734949329176,-0.4235173943804,-1.77979110549933,1.89420821403757,0,"Rejected"
"215","`V1_Tri-Ace`",-0.398016515305573,-0.506802732168292,-2.45633076709204,1.10109678850224,0,"Rejected"
"216","`V1_TT Games`",1.22229899723512,1.45730394060674,-0.826982692946648,2.8386746641266,0,"Rejected"
"217","V1_Ubisoft.1",-0.669260850535518,-0.538246599843854,-1.97239478178413,1.19431741032342,0,"Rejected"
"218","`V1_Ubisoft Montreal`",0.611525755655982,0.778648506000602,-1.82472998444499,2.01235378644966,0,"Rejected"
"219","`V1_Ubisoft Paris`",-0.415124744014132,-0.132363626557673,-1.68254847694391,1.49718810903957,0,"Rejected"
"220","V1_Unknown",0,0,0,0,0,"Rejected"
"221","V1_Valve",-0.0667334335002922,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"222","`V1_Vicarious Visions`",0.576288609481138,0.569513129100105,-0.877943354688626,2.22572363757802,0,"Rejected"
"223","`V1_Visual Concepts`",1.429115989873,1.54534074999981,-0.49992388445327,3.03249807712666,0,"Rejected"
"224","V1_Volition",0.590491919746473,0.53403556626842,-1.33053919141935,1.87101871629858,0,"Rejected"
"225","`V1_WayForward Technologies`",6.84053869456501,6.80691337292611,4.59621836696849,9.56956172434847,0.96969696969697,"Confirmed"
"226","`V1_Westwood Studios`",-0.114877942572555,0,-1.41693308359876,1.1657363770015,0,"Rejected"
"227","`V1_Yuke's Media Creations`",1.26932291736122,1.00059623772436,0.625601337408827,2.50897836163037,0,"Rejected"
