"","developer","publisher","Month","Year","age_rating","game_rating","Dreamcast","Wireless","Saturn","Android","iPad","iPhone","Arcade","GameCube","Genesis","Macintosh","PC","Nintendo","GameBoy","NES","PlayStation","Xbox","Wii","otherPlatform","Flight","Music","Simulation","Fighting","Platformer","Puzzle","Strategy","Adventure","RPG","Racing","Shooter","Sports","Action","otherGenre","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"2393","Capcom Production Studio 2","Capcom","November",2001," E",8.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,1,1,2
"2394","Capcom Production Studio 2","Capcom","June",2002," E",8.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,2,2
"2395","Digital Eclipse Software","Capcom","August",2015," E",9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2396","other","Capcom","August",2017," E10+",6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2397","Capcom","Capcom","January",2001," E",8.4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7,1,11,5,7,3,14,18,16
"2398","Capcom Production Studio 2","Capcom","October",2000," E",8.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,14,2,12,12,9,7,18,20,20
"2399","Capcom","Capcom","March",2006," E",8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,1,3,2,2
"2400","Capcom","Capcom","June",2009," E",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,2,1,3,4,8
"2401","Capcom Production Studio 2","Capcom","August",2007," E",5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,10,2,7,7,4,3,16,8,20
"2402","Capcom Production Studio 2","Capcom","August",2007," E",5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,10,2,7,7,4,3,16,8,20
"2403","Capcom Production Studio 2","Capcom","August",2007," E",5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,10,2,7,7,4,3,16,8,20
"2404","Capcom","Capcom","December",1993," E",9,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,7,2,3,2,5,11,8
"2405","Capcom","Capcom","July",2018," T",6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"2406","Capcom","Capcom","August",1997,"E",7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,5,2,2,1,6,4,9
"2407","other","Capcom","August",2002," E",8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,5,2,14,1,4,3,7,16,9
"2408","other","Capcom","December",2001," E",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,1,5,1,1,1,5,5,8
"2409","Capcom Production Studio 1","Capcom","December",2004," E",7.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,2,4,2,2,8,3,11
"2410","other","Capcom","January",2001," E",8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,3,2,1,5,2,9
"2411","Capcom","Capcom","September",2006," E",8.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,1,1,4,1
"2412","Capcom","Capcom","October",2007," E10+",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,2,3,1,2,5,6,10
"2413","Capcom Production Studio 2","Capcom","September",2002," E",8.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,5,3
"2414","Capcom","Capcom","October",2003," E",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,5,1,3,1,4,11,6
"2415","Capcom","Capcom","October",2004," E",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,4,2,1,1,9,4,6
"2416","Capcom","Capcom","October",2005," E",7.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,1,6,0,2,1,6,8,13
"2417","Capcom","Capcom","June",2010," E",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,3,0,3
"2418","Capcom","Capcom","November",1991," E",7.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,2,4,3,4,2,6,5,10
"2419","other","Crave Entertainment","March",1999," E",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,4,1,2,6,3,12
"2420","other","other","December",2009," M",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,1,4,2,3,1,4,6,6
"2421","other","LucasArts","January",2005," T",9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,2,0
"2422","other","Electronic Arts","August",2008," T",7.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,6,4,3,4,5,1,5,10,11
"2423","other","other","July",2013," T",8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,2,4,3,1,1,3,8,7
"2424","other","other","September",2011," E",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,1,2,3,2,4,2,7
"2425","other","Interplay","March",2000," M",7.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,2,0,1,5,1,6
"2426","other","other","December",2002," T",3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,5,2,2,2,6,7,7
"2427","Kojima Productions [2005-2015]","Konami","March",2006," M",7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,3,5,2,2,2,11,10,17
"2428","Konami","Konami","October",1998," M",9.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,1,4,5,2,1,11,9,18
"2429","other","Konami","November",2001," M",9.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12,3,2,3,6,4,16,8,23
"2430","other","Konami","November",2002," M",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12,3,2,3,6,4,16,8,23
"2431","Kojima Productions [2005-2015]","Konami","March",2006," M",9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,2,9,7,6,2,11,16,25
"2432","Kojima Productions [2005-2015]","Konami","June",2008," M",9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,17,4,13,11,11,8,18,23,35
"2433","Kojima Productions [2005-2015]","Konami","June",2006," M",8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,1,4,5,2,1,11,9,18
"2434","Kojima Productions [2005-2015]","Konami","November",2011," M",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,9
"2435","Kojima Productions [2005-2015]","Konami","December",2014," M",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,12,4,11,6,8,2,13,21,16
"2436","Kojima Productions [2005-2015]","Konami","September",2015," M",10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,13,5,19,10,11,7,14,21,25
"2437","Kojima Productions [2005-2015]","Konami","June",2010," T",9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,24,4,10,18,8,6,39,18,55
"2438","Kojima Productions [2005-2015]","Konami","December",2006," M",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,3,7,4,3,2,10,13,15
"2439","Konami","Konami","September",1999," M",7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,1,4,5,2,1,11,9,18
"2440","other","Atlus","April",2006," T",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,12,1,9,5,5,2,6,13,16
"2441","SNK [1978-2001]","other","May",2012," T",6.8,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,3,6,6,2,5,3,8,14,6
"2442","SNK Playmore","other","November",2008," T",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,1,7,3,5,4,6,6,11
"2443","SNK [1978-2001]","SNK [1978-2001]","January",1999," T",9,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,2,6,1,3,1,3,11,4
"2444","SNK [1978-2001]","SNK [1978-2001]","April",2000," E",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,1,2,3
"2445","other","other","December",2008," E",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,1,1,1,2,5
"2446","other","other","August",2014," E",6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3
"2447","other","THQ","March",2010," M",7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,4,3,5,1,8,9,10
"2448","other","Deep Silver","May",2013," M",7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,14,3,12,7,7,5,14,15,26
"2449","Nintendo R&D1","Nintendo","November",2002," E",9.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"2450","other","Nintendo","November",2002," T",9.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,1,5,2,3,9,4,16
"2451","other","Nintendo","November",2004," T",9.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,4,3,7,5,7,1,10,11,14
"2452","other","Nintendo","August",2007," T",9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,13,1,4,5,4,1,7,7,16
"2453","other","Nintendo","August",2009," T",9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,2,3,2,4,5
"2454","other","Nintendo","August",2016," T",5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6,0,6,2,5,1,9,12,18
"2455","other","Nintendo","March",2006," T",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,3,1,1,1,3,4,4
"2456","Team Ninja","Nintendo","August",2010," T",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,2,9,8,6,4,14,15,20
"2457","other","Nintendo","September",2017," E10+",8.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,5,1,3,5,3,7
"2458","other","SEGA","January",2001," E",9.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,11,0,3,4,4,3,11,5,19
"2459","other","Natsume","October",2002," T",6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,2,2,0,2,7,5
"2460","other","other","December",1999," E",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,4
"2461","other","SouthPeak Games","November",2000," E",4.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,2,0,0,3,1,6
"2462","other","SouthPeak Games","October",2000," E",4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,2,0,0,3,1,6
"2463","Rebellion","Sierra","July",2006," M",6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,15,3,15,13,8,5,21,19,35
"2464","Ubisoft Montreal","Ubisoft","April",2011," E10+",3.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,11,3,4,10,4,6,10,11,16
"2465","Rare","Nintendo","November",1999," E",8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,1,4
"2466","Rare","Nintendo","November",2000," E",6.8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,3,1,1,4,2,3
"2467","Codemasters","Midway  Games","January",1998," E",8.7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,5,0,1,5,1,8
"2468","other","Codemasters","June",2006," E",7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,3,1,1,4,5
"2469","Microsoft","Microsoft","November",1999," E",4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
"2470","Microsoft","Microsoft","November",2001," E",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,8,3,4,7,2,12
"2471","Microsoft","Microsoft","July",2003," E",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,3,2,4,3,6
"2472","other","Microsoft","October",2006," E",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,4,2,2,1,11,5,14
"2473","other","Microsoft","October",2007," E10+",8.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,4,2,2,1,11,5,14
"2474","Microsoft","Microsoft","January",1999," E",7.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,1,2
"2475","Microsoft","Microsoft","August",2000," E",7.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,4
"2476","other","Microsoft","October",1999," E",7.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,3,3
"2477","Microsoft","Microsoft","December",1998," E",5.2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
"2478","Microsoft","Microsoft","June",2001," E",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,3,3,3,3,5,6,6
"2479","Monolith Productions","Warner Bros.  Interactive","September",2014," M",9.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,9,4,14,5,11,3,17,18,23
"2480","Monolith Productions","Warner Bros.  Interactive","October",2017," M",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,15,7,17,9,10,4,12,23,28
"2481","Gameloft","Gameloft","October",2008," E",4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,2,0,1,1,3,4
"2482","other","Rockstar  Games","December",2012," E10+",9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,11,1,1,10,4,5,10,6,18
"2483","other","Rockstar  Games","April",2003," T",9.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,1,1,0,0,2
"2484","other","Rockstar  Games","October",2008," T",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,1,5,2,1,9,4,12
"2485","other","Rockstar  Games","October",2000," T",8.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4
"2486","Gameloft","Gameloft","August",2008," E",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,2,1,1,2,2,6,5
"2487","other","Microsoft","May",1999," E",8.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,1,3,2,3,2,10,7,8
"2488","other","Warner Bros.  Interactive","November",2012," T",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,2
"2489","Digital Eclipse Software","Midway  Games","November",2003," T",7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,1,1,1,5
"2490","other","Midway  Games","November",2001," E",3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,1,2,4,4
"2491","other","Ubisoft","October",2011," T",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,13,6,20,13,12,4,12,23,26
"2492","other","Ubisoft","September",2015," T",6.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,2,3,3,2,3,4,9
"2493","other","3DO","April",1998," T",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,23,6,13,12,10,11,24,22,34
"2494","other","3DO","June",1999," T",7.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,11,6,11,3,8,4,13,17,22
"2495","other","3DO","March",2000," T",6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,8,0,4,5,1,2,10,4,11
"2496","other","Ubisoft","January",2014," T",7.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,13,2,11,8,7,4,18,18,31
"2497","other","Ubisoft","April",2011," E10+",8.9,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,2,1,1,0,2,3,4,5
"2498","other","other","August",2014," E",7.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2,0,0,2,3,6
"2499","WayForward Technologies","other","May",2011," E",8.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,4,5,4
"2500","other","Deep Silver","June",2016," E10+",5.6,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,9,2,8,9,2,4,14,12,26
"2501","WayForward Technologies","other","December",2011," E10+",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,4,12,4,4,3,6,11,14
"2502","other","Aksys Games","March",2010," T",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7,1,5,7,2,3,5,3,14
"2503","other","other","October",2007," E",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
"2504","SEGA","Ubisoft","October",2006," E",4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,0,1,8,3,9
"2505","SEGA","Ubisoft","March",2007," E",4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,0,1,8,3,9
"2506","other","Aksys Games","May",2014," T",7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,4,1,2,7,1,9
"2507","other","Square Enix","January",2011," M",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,1,0,4,3,6
"2508","other","other","May",2009," E10+",9,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,21,5,11,18,6,9,26,22,52
"2509","other","other","September",2017," E10+",6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,21,5,11,18,6,9,26,22,52
"2510","other","Eidos Interactive","July",2010," E10+",8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,1,1,5
"2511","DICE  (Digital Illusions CE)","Electronic Arts","January",2009," T",7.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,11,3,11,9,5,3,12,12,18
"2512","DICE  (Digital Illusions CE)","Electronic Arts","June",2016," T",6.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,1,4,1,2,7,2,15
"2513","Treasure","Nintendo","October",1997," E",6.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,4,3
"2514","Shin'en","other","May",2006," E",4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1,2
"2515","other","Atari","December",2003," T",7.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2,0,2,0,4,4,5
"2516","other","other","September",1999," T",5.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,2,1,0,0,2,2,2
"2517","Capcom Production Studio 1","other","September",2002," T",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,3,2,2,1,5,4,7
"2518","other","other","January",2002," T",6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,2,9,2,4,3,4,11,10
