"","rn","meanImp","medianImp","minImp","maxImp","normHits","decision"
"1","Year",4.547215874179,4.51598028157237,1.7878663979437,7.45282070522408,0.838383838383838,"Confirmed"
"2","Dreamcast",0.0858694752681045,0.224295246910141,-1.87289118480052,1.40132578824556,0,"Rejected"
"3","Wireless",1.06202981761131,1.24372908017698,-1.19446794055057,2.93180060916045,0,"Rejected"
"4","Saturn",0,0,0,0,0,"Rejected"
"5","Android",5.06430951331045,5.04593409201024,3.34597005907247,7.14942793805589,0.94949494949495,"Confirmed"
"6","iPad",3.625817551269,3.71525084234424,1.54321658093677,5.77419342114945,0.636363636363636,"Confirmed"
"7","iPhone",5.82808520428458,5.87580133499612,3.68972836235762,8.15340819814669,0.95959595959596,"Confirmed"
"8","Arcade",1.03293175443835,1.14344027120158,-0.948391443288812,3.22651159577057,0,"Rejected"
"9","GameCube",0.865609487449188,0.768715033368307,-0.547746066390543,3.16056059065026,0,"Rejected"
"10","Genesis",0.223220441423015,0.38205681323203,-1.45605459418475,2.01080357948573,0,"Rejected"
"11","Macintosh",11.5933569349787,11.5895934547522,9.49324903356448,13.8526417858881,1,"Confirmed"
"12","PC",10.8354816002557,10.9487078530794,8.16455594341395,13.1993000755708,1,"Confirmed"
"13","Nintendo",4.39594646822836,4.46973678032036,1.69520602908806,6.98461956143448,0.737373737373737,"Confirmed"
"14","GameBoy",4.30315466361558,4.25201990696417,1.17525303368283,6.32546148394322,0.737373737373737,"Confirmed"
"15","NES",-0.245448087901553,-0.651050559051165,-1.71272206767089,2.11437469296879,0,"Rejected"
"16","PlayStation",3.28217882547777,3.39753063592396,0.0286140509752101,5.85026881978621,0.525252525252525,"Confirmed"
"17","Xbox",2.54357821682281,2.59385103515478,0.877635246760545,4.02561436437084,0,"Rejected"
"18","Wii",5.33190652295072,5.2258096164204,3.14875894318993,8.56906840730894,0.919191919191919,"Confirmed"
"19","otherPlatform",0.936692724096015,0.656160156911577,-0.911516232843357,2.86674121844429,0,"Rejected"
"20","Flight",-0.575834782340542,-0.504014102662211,-2.51668315358268,1.46039546603472,0,"Rejected"
"21","Music",1.75250643699919,1.78352299481252,-0.573305834327473,3.66061526099158,0.0101010101010101,"Rejected"
"22","Simulation",-0.0879068569818037,-0.0930161403240562,-2.08186522665197,1.38978645803629,0,"Rejected"
"23","Fighting",2.06199300622816,2.24838587122545,-0.222561208313309,3.91085458320874,0.0202020202020202,"Rejected"
"24","Platformer",2.60220949216316,2.69154395112723,0.864904661212544,3.90468246520093,0,"Rejected"
"25","Puzzle",1.28801003229517,1.33591862092883,-0.00222245893077794,2.54480373974663,0,"Rejected"
"26","Strategy",2.86900841020059,3.0750075622721,0.103870185450218,4.78975383018576,0.404040404040404,"Confirmed"
"27","Adventure",3.50978691890427,3.46206769142802,0.185844971300856,6.27446197996293,0.585858585858586,"Confirmed"
"28","RPG",1.94380748812027,1.75938734225875,0.311821333291666,4.21090940198508,0.0404040404040404,"Rejected"
"29","Racing",2.30257744706912,2.20121152221425,0.706377852220696,3.83161757906254,0,"Rejected"
"30","Shooter",0.623026462868154,0.434126559910643,-1.30202964160876,4.12333874040685,0.0101010101010101,"Rejected"
"31","Sports",3.53897166695289,3.48854806682639,0.297857983564189,6.24152827895994,0.585858585858586,"Confirmed"
"32","Action",5.82297945730908,5.8786849893342,3.00032736671715,8.48293055270185,0.94949494949495,"Confirmed"
"33","otherGenre",2.08571724772564,1.89244181665475,1.02893980887091,3.5095265089754,0,"Rejected"
"34","anger",12.5439213286721,12.6405057389441,8.89685729858048,15.1214391271782,1,"Confirmed"
"35","anticipation",14.6617539325947,14.6928983014829,11.7386493251988,17.3992641081415,1,"Confirmed"
"36","disgust",7.75667420779266,7.75680074392482,5.10618990415381,10.0985265889182,0.98989898989899,"Confirmed"
"37","fear",12.6104207261107,12.8144212873132,8.41320100816963,15.3152080655095,1,"Confirmed"
"38","joy",11.0074859236811,11.1164767630585,8.3757939892376,13.8757326901986,1,"Confirmed"
"39","sadness",10.7092196982106,10.7415863671213,7.48420987946809,12.8906346742324,1,"Confirmed"
"40","surprise",10.4566254908387,10.4624431908212,7.68092346556708,12.6811839421369,1,"Confirmed"
"41","trust",14.9278344160375,15.0503955856342,11.915061962137,18.1637958233537,1,"Confirmed"
"42","negative",13.5283346834428,13.5214482552839,10.5266701589198,15.7838045808283,1,"Confirmed"
"43","positive",16.5571441080527,16.773234359675,13.0150385962389,18.9111537234489,1,"Confirmed"
"44","V1_April",-0.424018197286364,-0.643098477145082,-1.90240599154814,1.28983820678686,0,"Rejected"
"45","V1_August",0.571767159072949,0.5465129258094,-0.963706933306592,2.35802588271039,0,"Rejected"
"46","V1_December",-1.04945020592167,-1.02519206500181,-3.0223310345634,0.487405352057722,0,"Rejected"
"47","V1_January",-0.933980914827651,-0.986925663055573,-2.39739137146856,0.561761644846284,0,"Rejected"
"48","V1_July",-0.395179011251766,-0.534008679956787,-1.5623519226021,1.63547132575481,0,"Rejected"
"49","V1_June",0.691168995451773,0.828682987468834,-1.51412242253261,2.17410358887852,0,"Rejected"
"50","V1_March",1.46151392735301,1.36078589804517,-0.356604196494864,3.81502529246371,0,"Rejected"
"51","V1_May",0.669119049722266,0.382976737887795,-0.27006541018646,2.78468123642807,0,"Rejected"
"52","V1_November",0.291407446029142,0.34936779595558,-2.07547925692106,2.74125849504281,0,"Rejected"
"53","V1_October",-0.201441145064882,-0.0692023744848525,-1.89377944760303,1.04186351415384,0,"Rejected"
"54","V1_September",0.707917270256889,0.603295241442449,-0.541652662053834,2.01199453998718,0,"Rejected"
"55","`V1_ E`",7.24992330977294,7.36552814152456,4.28914636469884,9.9968232399876,0.97979797979798,"Confirmed"
"56","`V1_ E10+`",3.02387142832138,2.90350493869504,0.684282175774412,6.16518305965713,0.424242424242424,"Confirmed"
"57","`V1_ M`",6.39190262066784,6.44438364530502,4.17434580761533,8.5277778559837,0.97979797979798,"Confirmed"
"58","`V1_ RP`",-0.890844799040532,-1.08584536908419,-2.32831589501303,0.838539608845672,0,"Rejected"
"59","`V1_ RP-M+`",0.54022544957924,0.766802915170971,-1.11856572499759,1.58200973934905,0,"Rejected"
"60","`V1_ RP-T+`",0.796683336686877,0.644400040774167,-0.897568209080011,2.31686084182271,0,"Rejected"
"61","`V1_ T`",3.05840099378975,3.00955396002036,1.06707237956023,5.34864229621458,0.424242424242424,"Confirmed"
"62","`V1_2K Games`",0.5633640502577,0.644793823314254,-0.871713266543918,1.92749531436676,0,"Rejected"
"63","V1_3DO",5.11822748381898,5.19117471215111,2.44536156273316,7.22225192048385,0.909090909090909,"Confirmed"
"64","`V1_Acclaim Entertainment`",2.94817273944087,2.98846325537488,-0.0650843511681114,5.91844438742376,0.454545454545455,"Confirmed"
"65","V1_Activision",1.70045458284899,1.77692468192903,0.83805802577083,3.01202354312777,0,"Rejected"
"66","V1_Agetec",0.465300500433763,0.289656619541138,-1.63247990640461,2.36503509178322,0,"Rejected"
"67","`V1_Aksys Games`",2.64633545807187,2.71542380119084,0.0358926467559081,4.52536044806332,0.353535353535354,"Confirmed"
"68","V1_Atari",1.35552975795249,1.4041084527826,-0.418589978580155,2.42985772609629,0,"Rejected"
"69","V1_Atlus",0.515510444222465,0.799802321487147,-2.01324132018292,2.09440851558028,0,"Rejected"
"70","`V1_BAM! Entertainment`",0.315243175336799,0.371743350423114,-1.37596580276149,2.36161725902119,0,"Rejected"
"71","`V1_Bandai Namco Games`",1.06742568270654,1.37596633425622,-1.23987592216768,2.6343347377494,0,"Rejected"
"72","`V1_Bethesda  Softworks`",-0.0186890666914288,-0.0181447705952205,-1.89773343991795,1.51960605397622,0,"Rejected"
"73","`V1_Blizzard Entertainment`",2.81800694696409,2.95670448031708,-0.06762783302031,4.33397300815261,0.323232323232323,"Confirmed"
"74","V1_Capcom",0.0951512227582982,0.317520293448632,-2.44811635843241,1.02497605054907,0,"Rejected"
"75","`V1_cdv Software Entertainment`",0.382416895164299,0.778661791470899,-1.45085161719216,1.74937376798239,0,"Rejected"
"76","V1_Codemasters",0.749278780536798,1.05755419462492,-0.922739205659668,3.22950559179407,0,"Rejected"
"77","`V1_Crave Entertainment`",5.93871559791231,5.94527168260429,3.92135738982503,7.88461633032475,0.95959595959596,"Confirmed"
"78","`V1_D3 Publisher`",-0.356073840154373,-0.412762809306772,-2.18647018406892,1.73048850904345,0,"Rejected"
"79","`V1_Deep Silver`",4.679580685929,4.71465652651885,2.01342327264815,6.79060105738383,0.808080808080808,"Confirmed"
"80","`V1_Disney Interactive Studios`",1.93860786576745,2.16860965112097,-0.233307703567875,3.31037238067022,0,"Rejected"
"81","`V1_DreamCatcher Interactive`",0.834133473824957,1.01841965525298,-1.17513196936209,2.02395096166636,0,"Rejected"
"82","`V1_Eidos Interactive`",-0.142773419104849,-0.102221413126909,-1.39512528141927,0.969791526393851,0,"Rejected"
"83","`V1_Electronic Arts`",2.21125972642001,2.35974755090178,-0.243945503585603,3.8008893580567,0,"Rejected"
"84","`V1_Focus Home Interactive`",-0.753058548801006,-0.901611739912711,-2.61844173899414,2.55291851646278,0,"Rejected"
"85","`V1_Fox Interactive`",-1.4245239741857,-1.4039498820467,-2.71498215013873,-0.318126150997015,0,"Rejected"
"86","V1_Gameloft",-0.753201238249705,-0.926212482115851,-2.46874994920494,1.02863670169194,0,"Rejected"
"87","`V1_Gathering of Developers (aka GOD Games)`",-1.36624728012788,-1.42818121790518,-2.75361014224993,0.43749057078104,0,"Rejected"
"88","`V1_GT Interactive`",-0.598747687484087,-0.735093018725557,-2.17224917337351,1.80719050092127,0,"Rejected"
"89","`V1_Hasbro Interactive`",-0.540230910655256,-0.576662414564853,-2.30194545209059,1.646818840276,0,"Rejected"
"90","`V1_Hudson Soft`",1.2711373671072,0.98619929641955,-0.85841802503758,3.56650126515787,0.0303030303030303,"Rejected"
"91","V1_Infogrames",3.3736779968704,3.39061868418718,0.996484135977759,6.45580591025724,0.545454545454545,"Confirmed"
"92","V1_Interplay",1.74281491353061,1.90852985254866,-0.645128305780071,3.63128683972659,0,"Rejected"
"93","V1_Koei",0.85085358681841,0.809815153849332,-1.56850861440457,2.50861104350228,0,"Rejected"
"94","V1_Konami",1.03517108890261,1.08961160261934,-0.290060520515641,2.29299533986819,0,"Rejected"
"95","V1_LucasArts",-0.388304219417182,0.00299131182613029,-2.41608930584622,1.76549863329723,0,"Rejected"
"96","V1_Majesco",4.77859048681094,4.78581971746446,2.32250788363797,7.6974484910885,0.858585858585859,"Confirmed"
"97","V1_Microsoft",1.62363158330425,1.5751264116033,-1.57808538980872,3.28829099552038,0,"Rejected"
"98","`V1_Microsoft Game Studios`",0.498784391644273,0.80462743022246,-1.90519650521956,2.27356716002883,0,"Rejected"
"99","`V1_Midway  Games`",5.7506989391626,5.79020688051429,3.41768439662836,8.08864602913148,0.939393939393939,"Confirmed"
"100","V1_Namco",1.97321627629036,1.98597069182913,0.459757283307851,2.75927877373583,0.0101010101010101,"Rejected"
"101","V1_Natsume",0.171522930127823,0.0279408318501643,-2.00750048596697,2.13790335961949,0,"Rejected"
"102","V1_Nintendo",17.443771159556,17.744179651891,13.9360532468577,19.7395247584297,1,"Confirmed"
"103","V1_NIS",1.06491650351094,1.04480386285525,-0.678375735499473,3.1377397819698,0,"Rejected"
"104","`V1_Paradox  Interactive`",-0.549066353117507,-0.480801657551676,-2.14075350131118,1.04633256166924,0,"Rejected"
"105","V1_Psygnosis",0,0,0,0,0,"Rejected"
"106","`V1_Rockstar  Games`",10.3020403583097,10.246716493189,8.97719194242437,12.0898261948583,1,"Confirmed"
"107","V1_SEGA",1.30343223022435,1.20213029296454,0.0733661692127393,3.12616949070002,0,"Rejected"
"108","V1_Sierra",1.72035876186185,1.72082340283329,-0.172563069973869,4.20356136197341,0,"Rejected"
"109","`V1_SNK [1978-2001]`",2.48720732032233,2.55988069019728,1.65489888784022,3.1369668648198,0,"Rejected"
"110","`V1_Sony Computer Entertainment`",8.11140775385324,7.93361330084354,6.10167847076687,10.2633310386437,0.98989898989899,"Confirmed"
"111","`V1_Sony Online Entertainment`",2.39682731393593,2.28511189848489,1.08136029544623,3.60189216029743,0,"Rejected"
"112","`V1_SouthPeak Games`",6.51051128057818,6.50266075914923,5.00966357871186,8.38482667011768,0.97979797979798,"Confirmed"
"113","V1_Square",-0.363333651400583,-0.400242401632804,-2.29498387127061,0.825240758584829,0,"Rejected"
"114","`V1_Square Enix`",1.3040272954241,1.07339297690005,-0.353569004452399,3.8034559992579,0,"Rejected"
"115","`V1_Strategy First`",0.187899983225718,0.387184844597758,-1.68986022169297,1.61248385410423,0,"Rejected"
"116","V1_Sunsoft",2.31071401007312,2.84188577183912,-0.0868884975151521,3.70517305780914,0,"Rejected"
"117","V1_Taito",1.64896468060931,1.82498973974271,-1.43083004194262,3.50954903422166,0,"Rejected"
"118","`V1_Take-Two Interactive `",0.117936389215797,-0.0487040626898632,-3.43253878371565,2.62215685717493,0,"Rejected"
"119","`V1_Team17 Software`",1.05240279976642,1.34653747802663,-0.34064112031069,2.08430873927854,0,"Rejected"
"120","V1_Tecmo",-2.24622085164777,-2.15257911482977,-4.74795187741688,0.17189577568468,0,"Rejected"
"121","V1_THQ",4.08071063453441,4.12363495256906,1.14645961331733,6.75586968744704,0.727272727272727,"Confirmed"
"122","V1_Ubisoft",4.40854506808451,4.30965992197486,2.0463188725655,6.67038527017221,0.777777777777778,"Confirmed"
"123","`V1_Vivendi Games`",2.30143336637814,2.20496099742866,0.77127367452786,4.4233112616999,0.0101010101010101,"Rejected"
"124","`V1_Warner Bros.  Interactive`",-0.0611548132204443,0.0585948762602228,-1.68026013288526,1.62722189262219,0,"Rejected"
"125","`V1_Xseed Games`",1.4017036610804,1.2651449722592,-0.210873114435222,3.50365734310439,0,"Rejected"
"126","V1_3DO.1",3.61463699111083,3.6615846216535,1.59411856211541,6.01983928007895,0.606060606060606,"Confirmed"
"127","`V1_A2M (Artificial Mind and Movement)`",6.13680505199286,6.04760765043419,4.53444873288338,8.23021991540911,0.97979797979798,"Confirmed"
"128","`V1_ARC System Works`",1.88029093533724,1.6965381853299,0.647083790414054,3.36971539071873,0,"Rejected"
"129","`V1_Argonaut Games`",-0.223562182700269,-0.324009059786738,-1.64049112519081,0.984626353432212,0,"Rejected"
"130","V1_Atlus.1",0.540281281800277,0.891715815924838,-1.41754858247588,2.16762776852227,0,"Rejected"
"131","`V1_Bandai Namco Games.1`",-1.03480094944072,-0.907821884204259,-3.38362140770775,0.220581038009796,0,"Rejected"
"132","`V1_Bethesda Game Studios`",-2.57631082249611,-2.80556973302051,-4.05526945864683,-0.567875987777864,0,"Rejected"
"133","V1_BioWare",3.94242096726525,3.95609138340455,2.24076193518006,5.38925931003776,0.737373737373737,"Confirmed"
"134","`V1_Blitz Games`",1.79031118242109,2.09735787334015,-0.237579788461771,3.61614827326819,0,"Rejected"
"135","`V1_Blizzard Entertainment.1`",2.63592494329695,2.45224714720658,0.5866665766578,4.743046459951,0.0707070707070707,"Rejected"
"136","`V1_Bungie Software`",1.01086879060878,1.24534685628297,-0.962657950962804,2.34388626509782,0,"Rejected"
"137","V1_Capcom.1",0.0886818770880332,-0.0519155244822241,-1.54423553832059,1.66330876987636,0,"Rejected"
"138","`V1_Capcom Production Studio 1`",1.54611536887917,1.7777451022962,-0.239628382893126,2.64440101129709,0,"Rejected"
"139","`V1_Capcom Production Studio 2`",2.51658742678499,2.48938334697033,-0.190355093016443,4.73647458149904,0.161616161616162,"Rejected"
"140","`V1_Climax Studios`",0.709391667169931,0.87568388196916,-1.45753170645,2.07193622867985,0,"Rejected"
"141","V1_Codemasters.1",2.10436989557315,2.42719117101667,0.492931354511781,3.63364806875025,0.0101010101010101,"Rejected"
"142","`V1_Creative Assembly`",0.212359647444392,0.105041864340459,-2.25798286336437,2.55490811719958,0,"Rejected"
"143","`V1_Crystal Dynamics`",0.5719459262665,0.790103834421987,-1.21602305343584,1.76756793545118,0,"Rejected"
"144","V1_CyberConnect2",1.42500802841171,1.7162123774375,-0.576676408543133,2.50487884930829,0,"Rejected"
"145","`V1_DICE  (Digital Illusions CE)`",0.238358913236025,0.548976848153828,-2.7527242024751,1.7168904027189,0,"Rejected"
"146","`V1_Digital Eclipse Software`",0.772201173055568,1.31321787524372,-1.29290712616612,2.52395212833918,0,"Rejected"
"147","V1_Dimps",-1.42606929352561,-1.66770854340808,-3.44108797177547,1.56684345853966,0,"Rejected"
"148","`V1_Double Fine Productions`",0.309695851038454,0.766163617341042,-1.08181025355054,1.46631877822002,0,"Rejected"
"149","`V1_EA Canada`",3.57815438283323,3.71665055476136,0.62157598651987,5.90579505016094,0.616161616161616,"Confirmed"
"150","`V1_EA Los Angeles`",0.154606440022071,0.127768927424754,-1.61081050917855,2.11889901349215,0,"Rejected"
"151","`V1_EA Tiburon`",-0.420678992890728,-0.231699638239593,-2.34498165624921,1.31826671607186,0,"Rejected"
"152","`V1_Electronic Arts.1`",0.956893192340278,1.06316233256715,-0.577323055418457,2.08714889026308,0,"Rejected"
"153","`V1_Epic Games`",-2.67394961488438,-2.78477317732425,-3.86237313894328,-1.773491623658,0,"Rejected"
"154","V1_Eurocom",-0.7986710452519,-0.863906979341228,-2.43693869900494,1.10919951293507,0,"Rejected"
"155","V1_Firaxis",1.45294653328513,1.62949141204072,-0.243514108012786,2.75612008084316,0,"Rejected"
"156","V1_FromSoftware",0.857355139285664,0.784100618560868,-0.983095449223707,2.02271265647011,0,"Rejected"
"157","`V1_Frontier Developments`",0.30388613032031,0.961702545728317,-1.76936976610834,1.43034174487278,0,"Rejected"
"158","`V1_Game Freak`",1.55004268723598,1.54942368420559,-0.0967178666754054,3.05074661196469,0,"Rejected"
"159","V1_Gameloft.1",-1.53384461081561,-1.30936832612467,-3.44047223449096,0.65832737782203,0,"Rejected"
"160","`V1_Gearbox Software`",0.346076158211023,0.709425218785687,-1.48529571394071,1.41588714378272,0,"Rejected"
"161","V1_Genki",0.376821504539678,0.432201288827613,-2.38482733474321,3.20122820871019,0.0202020202020202,"Rejected"
"162","`V1_HAL Laboratory`",1.00571953215945,1.18813790376055,-0.539758491103215,2.08622838991135,0,"Rejected"
"163","V1_Harmonix",0.606109892474874,0.608933587823016,-1.35375168132377,2.00203151723576,0,"Rejected"
"164","`V1_High Voltage Software`",-1.63071328438939,-1.94848339671442,-2.5057054733745,-0.053726495908725,0,"Rejected"
"165","`V1_Hudson Soft.1`",1.15716021554798,1.31586338835626,-0.79431618801793,2.55737898402286,0,"Rejected"
"166","`V1_Insomniac Games`",1.88341776628069,1.95608798246315,0.183258758718712,3.06895499897123,0.0101010101010101,"Rejected"
"167","`V1_Intelligent Systems`",1.74071726056012,1.75090389088471,0.432479519867537,3.75929732112156,0,"Rejected"
"168","`V1_Irem Software Engineering`",0.133466867000584,0,-1.00100150250438,1.00100150250438,0,"Rejected"
"169","V1_Koei.1",-1.81719915558328,-2.40972317451681,-3.21843569485741,-0.325437272704608,0,"Rejected"
"170","`V1_Kojima Productions [2005-2015]`",1.92632241058369,1.95153923388603,0.569673197625826,3.04234936360127,0,"Rejected"
"171","V1_Konami.1",1.17655394789421,1.33204067252116,-1.07780947416277,2.80246652819373,0,"Rejected"
"172","`V1_Konami TYO`",-0.508854808856035,-0.205650823547053,-2.9873059770434,0.928271103693576,0,"Rejected"
"173","`V1_Level-5`",0.848412306831531,1.39931959165573,-1.35638860161276,2.23271459157725,0,"Rejected"
"174","`V1_Lionhead Studios`",-1.4510580260033,-1.90781413953675,-2.93093047238535,0.0959537340615453,0,"Rejected"
"175","V1_LucasArts.1",-1.57564959265058,-1.68102212079862,-3.95378750857535,0.540549624101047,0,"Rejected"
"176","V1_Maxis",0.771425177271509,0.711613942956473,-0.695037591141007,2.49952930168036,0,"Rejected"
"177","V1_Microprose",0.0667334335002922,0,0,1.00100150250438,0,"Rejected"
"178","V1_Microsoft.1",0.979709166247966,1.25149344272543,-0.910017227111514,2.41493313766838,0,"Rejected"
"179","`V1_Midway  Games.1`",2.01436306709569,1.65501431888146,0.426268131921234,3.69021107580556,0,"Rejected"
"180","`V1_Monolith Productions`",1.43901801663049,1.8452575561717,-0.431955867829059,2.52071445799162,0,"Rejected"
"181","`V1_n-Space`",9.50779466913091,9.52722645222221,7.96059356921565,11.234066510793,1,"Confirmed"
"182","V1_Namco.1",0.882656253673903,0.741595225196901,-0.338443234843836,2.45394860155003,0,"Rejected"
"183","V1_Natsume.1",4.97645732094345,5.11125165110445,2.67555869775365,6.81952927374766,0.888888888888889,"Confirmed"
"184","`V1_Naughty Dog Software`",2.74181906155064,2.8092381086911,-0.289104366673082,4.45312157208388,0.404040404040404,"Confirmed"
"185","`V1_Neversoft Entertainment`",1.59737563604616,2.04286772637128,-0.0358687650692932,2.63698063923622,0,"Rejected"
"186","V1_Nintendo.1",3.84089254122499,3.75040208715307,1.75373713387681,5.93067932726496,0.666666666666667,"Confirmed"
"187","`V1_Nintendo EAD`",5.17259258390782,5.17661643462256,3.46362767375268,6.54488249495018,0.939393939393939,"Confirmed"
"188","`V1_Nintendo R&D1`",3.93256356261596,3.93940616652669,2.89668276958834,5.00245523771805,0.757575757575758,"Confirmed"
"189","V1_NIS.1",-0.0564830990347504,-0.0230579947599211,-1.53060243040579,1.98014476696557,0,"Rejected"
"190","`V1_Obsidian Entertainment`",-1.43152984728059,-1.30796944140312,-2.94108664425384,-0.598735172796808,0,"Rejected"
"191","`V1_Omega Force`",3.78661648426629,3.83956928160919,1.18700873135662,6.04782025638572,0.656565656565657,"Rejected"
"192","V1_other",12.6279721998579,12.5249689602051,10.3567626998495,15.8660515637597,1,"Confirmed"
"193","`V1_Paradox  Interactive.1`",1.47267664379469,1.75318065748609,0.112625262457283,2.49767511995082,0,"Rejected"
